"POLE","l8_4_evi_mean","l8_4_mndwi_cv","l8_4_mndwi_mean","l8_4_msavi_cv","l8_4_ndvi_cv","l8_4_ndvi_mean","l8_4_raw_cv_B1","l8_4_raw_cv_B3","l8_4_raw_cv_B5","l8_4_raw_cv_B7","l8_4_raw_mean_B1","l8_4_raw_mean_B5","l8_4_raw_mean_B6","l8_5_evi_cv","l8_5_evi_mean","l8_5_mndwi_cv","l8_5_mndwi_mean","l8_5_ndvi_cv","l8_5_ndvi_mean","l8_5_raw_cv_B1","l8_5_raw_cv_B3","l8_5_raw_cv_B4","l8_5_raw_cv_B5","l8_5_raw_cv_B6","l8_5_raw_cv_B7","l8_5_raw_mean_B1","l8_5_raw_mean_B4","l8_5_raw_mean_B5","l8_5_raw_mean_B6","l8_6_evi_cv","l8_6_mndwi_mean","l8_6_msavi_mean","l8_6_ndvi_cv","l8_6_ndvi_mean","l8_6_raw_cv_B1","l8_6_raw_cv_B3","l8_6_raw_cv_B4","l8_6_raw_cv_B5","l8_6_raw_cv_B6","l8_6_raw_cv_B7","l8_6_raw_mean_B1","l8_6_raw_mean_B3","l8_6_raw_mean_B5","l8_6_raw_mean_B7","wc_cv_bio04","wc_cv_bio06","wc_cv_bio11","wc_cv_bio13","wc_cv_bio14","wc_cv_bio15","wc_mean_bio02","wc_mean_bio04","wc_mean_bio06","wc_mean_bio08","wc_mean_bio13","wc_mean_bio14","wc_mean_bio15","Ardea_alba","Locustella_luscinioides","Luscinia_svecica","Pernis_apivorus","Podiceps_cristatus","Sylvia_nisoria","Corvus_frugilegus","Dendrocopos_syriacus","Falco_subbuteo","Larus_cachinnans","Accipiter_gentilis","Grus_grus","Lanius_excubitor","Acrocephalus_arundinaceus","Alcedo_atthis","Aythya_ferina","Oenanthe_oenanthe","Riparia_riparia","Gallinula_chloropus","Perdix_perdix","Circus_pygargus","Mareca_strepera","Upupa_epops","Charadrius_dubius","Saxicola_rubicola","Tachybaptus_ruficollis","Acrocephalus_schoenobaenus","Ciconia_nigra","Motacilla_flava","Aythya_fuligula","Corvus_monedula","Miliaria_calandra","Ciconia_ciconia","Fulica_atra","Anser_anser","Anthus_pratensis","Certhia_brachydactyla","Emberiza_schoeniclus","Locustella_fluviatilis","Dendrocoptes_medius","Dryobates_minor","Lullula_arborea","Milvus_milvus","Acrocephalus_scirpaceus","Coturnix_coturnix","Locustella_naevia","Poecile_montanus","Cygnus_olor","Saxicola_rubetra","Pyrrhula_pyrrhula","Chroicocephalus_ridibundus","Ficedula_hypoleuca","Picus_canus","Vanellus_vanellus","Accipiter_nisus","Luscinia_megarhynchos","Ficedula_albicollis","Lophophanes_cristatus","Loxia_curvirostra","Motacilla_cinerea","Spinus_spinus","Acrocephalus_palustris","Circus_aeruginosus","Aegithalos_caudatus","Jynx_torquilla","Hippolais_icterina","Columba_oenas","Poecile_palustris","Columba_livia","Turdus_pilaris","Anthus_trivialis","Streptopelia_turtur","Certhia_familiaris","Regulus_regulus","Muscicapa_striata","Phylloscopus_sibilatrix","Regulus_ignicapilla","Oriolus_oriolus","Linaria_cannabina","Corvus_corone","Sylvia_borin","Pica_pica","Apus_apus","Ardea_cinerea","Periparus_ater","Phasianus_colchicus","Prunella_modularis","Serinus_serinus","Passer_domesticus","Corvus_corax","Delichon_urbicum","Dryocopus_martius","Lanius_collurio","Turdus_viscivorus","Anas_platyrhynchos","Falco_tinnunculus","Passer_montanus","Phoenicurus_phoenicurus","Coccothraustes_coccothraustes","Sylvia_curruca","Chloris_chloris","Streptopelia_decaocto","Troglodytes_troglodytes","Cuculus_canorus","Sylvia_communis","Phoenicurus_ochruros","Phylloscopus_trochilus","Alauda_arvensis","Picus_viridis","Motacilla_alba","Carduelis_carduelis","Hirundo_rustica","Sitta_europaea","Buteo_buteo","Erithacus_rubecula","Emberiza_citrinella","Parus_caeruleus","Sturnus_vulgaris","x","y"
"6673bd",0.355585902929306,-0.119553983211517,-0.509785592556,0.301858097314835,0.189363539218903,0.662102103233337,0.525315821170807,0.369305461645126,0.292645305395126,0.391892403364182,0.0264063999056816,0.241283893585205,0.186501801013947,0.300132155418396,0.473053306341171,-0.164242833852768,-0.455029904842377,0.192184463143349,0.783236622810364,0.80728143453598,0.365253895521164,0.721892535686493,0.28371250629425,0.302220076322556,0.427107751369476,0.0205371994525194,0.0361123010516167,0.287196010351181,0.150554195046425,0.200993567705154,-0.498108893632889,0.587980687618256,0.129554092884064,0.845771789550781,0.500119686126709,0.351761281490326,0.74709165096283,0.187621012330055,0.272172331809998,0.447863608598709,0.0259054005146027,0.0556780993938446,0.38571161031723,0.0761426016688347,0.00587838841602206,-0.039883729070425,-0.137427687644958,0.031282477080822,0.046110738068819,0.0127919921651483,90,7128,-64,162,109,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,17.9791661498766,49.362504405345
"6674ba",0.278310388326645,-0.110601007938385,-0.457946091890335,0.238526433706284,0.122263677418232,0.74025422334671,0.626550853252411,0.434453070163727,0.272020637989044,0.745998084545135,0.0108569003641605,0.163026601076126,0.0810837969183922,0.251405477523804,0.365264505147934,-0.144134134054184,-0.40350541472435,0.101442933082581,0.751928210258484,0.658190250396729,0.347772568464279,0.450662463903427,0.296350747346878,0.333798676729202,0.361177951097488,0.0153603004291654,0.0329525992274284,0.223755806684494,0.108018100261688,0.249652743339539,-0.452044486999512,0.412048190832138,0.0712337866425514,0.830153822898865,0.578870236873627,0.243364065885544,0.442000687122345,0.281972974538803,0.40603506565094,0.489794015884399,0.0137796001508832,0.0378507003188133,0.248962506651878,0.0463698990643024,0.00569416536018252,-0.0298782736063004,-0.0771221145987511,0.0253220200538635,0.0415351837873459,0.0132284890860319,86,6992,-75,145,126,45,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18.104166973963,49.3875052819239
"6674da",0.342792302370071,-0.115408204495907,-0.473519206047058,0.223186358809471,0.110375121235847,0.736330807209015,0.581611514091492,0.376497596502304,0.278231292963028,0.623242139816284,0.015502099879086,0.213843300938606,0.122025102376938,0.25527960062027,0.498071908950806,-0.114925310015678,-0.420933395624161,0.0623224750161171,0.833935081958771,0.50776469707489,0.303136974573135,0.462680071592331,0.311076521873474,0.385476142168045,0.465091526508331,0.0148943001404405,0.0266225002706051,0.294983714818954,0.124004296958447,0.195942848920822,-0.512693226337433,0.572416186332703,0.0417700968682766,0.865324795246124,0.360370874404907,0.241117715835571,0.372040033340454,0.238215118646622,0.300881206989288,0.350128978490829,0.0227252002805471,0.0431955009698868,0.348499298095703,0.0600512996315956,0.00632020365446806,-0.0329065248370171,-0.0934287309646606,0.025329714640975,0.0452152639627457,0.017352407798171,88,7085,-72,153,120,41,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,18.1041675847858,49.3375048363695
"6754ac",0.337747395038605,-0.135707065463066,-0.455095708370209,0.399562507867813,0.269908756017685,0.576334416866302,0.446984171867371,0.372039020061493,0.248347535729408,0.430640935897827,0.038578100502491,0.286132097244263,0.20795750617981,0.231204301118851,0.560622811317444,-0.195861265063286,-0.48819300532341,0.184621021151543,0.785309314727783,0.522195041179657,0.429749816656113,0.780528783798218,0.190665379166603,0.320672571659088,0.575327515602112,0.0278079994022846,0.0439109988510609,0.361281096935272,0.17776170372963,0.222826778888702,-0.451160192489624,0.474676907062531,0.176456555724144,0.740165174007416,0.563257694244385,0.358676433563232,0.623274326324463,0.166519567370415,0.313907027244568,0.523366868495941,0.0278219003230333,0.0692970007658005,0.352598190307617,0.0916789025068283,0.00227980013005435,-0.0293403398245573,-0.137639492750168,0.0130575736984611,0.0244927536696196,0.0138555336743593,92,7006,-52,168,92,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,14.687500002559,49.2625008608991
"6760db",0.345816493034363,-0.117336265742779,-0.474646091461182,0.407258957624435,0.272337079048157,0.568257927894592,0.35974383354187,0.315271437168121,0.244187861680984,0.402893930673599,0.0388039983808994,0.29778590798378,0.223597794771194,0.285810470581055,0.583769381046295,-0.212541669607162,-0.474619388580322,0.228297144174576,0.783177077770233,0.562280774116516,0.533234417438507,1.07419443130493,0.187122672796249,0.365907847881317,0.720251262187958,0.0285641998052597,0.04740110039711,0.404302686452866,0.188534900546074,0.232457563281059,-0.478566586971283,0.548890888690948,0.172508984804153,0.791093289852142,0.474885284900665,0.345129549503326,0.732422053813934,0.170306339859962,0.33221247792244,0.593718647956848,0.0261301007121801,0.0610251985490322,0.373939692974091,0.0830015987157822,0.00236128713004291,-0.0173125546425581,-0.0697083845734596,0.00957087799906731,0.015206596814096,0.0124053815379739,89,7019,-55,166,87,31,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.8125000062843,49.2375008603176
"6761bb",0.357438087463379,-0.0830604732036591,-0.503924429416656,0.386934071779251,0.212740749120712,0.595649421215057,0.274606287479401,0.229419037699699,0.270654678344727,0.316326528787613,0.0344231016933918,0.28027668595314,0.206022992730141,0.275466561317444,0.57804399728775,-0.144979074597359,-0.503871977329254,0.15066584944725,0.808602571487427,0.54633754491806,0.390510886907578,0.753078103065491,0.254937797784805,0.315977036952972,0.560110926628113,0.0197679996490479,0.0365888997912407,0.369193613529205,0.164956599473953,0.238270208239555,-0.503942489624023,0.466844499111176,0.160350471735001,0.728535413742065,0.398465186357498,0.278419852256775,0.510530829429626,0.189657554030418,0.2704077064991,0.462616622447968,0.0280553996562958,0.0649555027484894,0.345688313245773,0.0986521020531654,0.00245119910687208,-0.0147483255714178,-0.0466149225831032,0.00817111227661371,0.0186753254383802,0.0116009581834078,87,6988,-58,161,88,32,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,15.9791666772134,49.2875008608021
"6764da",0.279326498508453,-0.132268965244293,-0.465831100940704,0.46911233663559,0.273515790700912,0.54500687122345,0.325224786996841,0.319733053445816,0.30909126996994,0.35156524181366,0.0366444997489452,0.247085601091385,0.208030298352242,0.239729776978493,0.552683115005493,-0.144112795591354,-0.497998803853989,0.197806507349014,0.814454972743988,0.615132093429565,0.53406423330307,1.03426599502563,0.163831919431686,0.360436528921127,0.721811175346375,0.0229088999330997,0.0381545014679432,0.35058981180191,0.158238396048546,0.267182230949402,-0.486225187778473,0.572307705879211,0.219793662428856,0.853460907936096,0.722997963428497,0.670145332813263,1.63187336921692,0.178407594561577,0.461242944002151,1.01510179042816,0.0219576004892588,0.0453909002244473,0.364170610904694,0.0644425004720688,0.00299730920232832,-0.0299572348594666,-0.132170855998993,0.0170873049646616,0.0261488184332848,0.0149026857689023,89,7202,-52,173,79,26,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,16.4375000082331,49.2375008622797
"6765dd",0.21693080663681,-0.242764532566071,-0.380911886692047,0.459550499916077,0.404034644365311,0.38857090473175,0.414484441280365,0.330107241868973,0.214774578809738,0.267254561185837,0.0473943017423153,0.20407210290432,0.184579893946648,0.550593733787537,0.310465186834335,-0.262095153331757,-0.402131795883179,0.44711047410965,0.488534301519394,0.569336712360382,0.432098686695099,0.554091453552246,0.268003225326538,0.251742452383041,0.4033422768116,0.0478656999766827,0.0839577987790108,0.267659097909927,0.193277299404144,0.551573157310486,-0.394592612981796,0.294752985239029,0.439775437116623,0.519352078437805,0.56503438949585,0.406228214502335,0.561763167381287,0.265874862670898,0.192046016454697,0.366268217563629,0.0458564981818199,0.0829641968011856,0.280196100473404,0.126056805253029,0.00229528825730085,-0.0314324274659157,-0.184912174940109,0.0164648741483688,0.0173622388392687,0.0105323931202292,90,7327,-49,178,75,23,42,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,16.6458225717343,49.2124960400642
"6766ab",0.314432889223099,-0.0923964083194733,-0.548859000205994,0.301394611597061,0.154019251465797,0.599637985229492,0.344256520271301,0.334382176399231,0.289385944604874,0.333468496799469,0.027836799621582,0.227511405944824,0.196249395608902,0.19683401286602,0.642669379711151,-0.103220969438553,-0.537052690982819,0.122868098318577,0.865383327007294,0.383987575769424,0.346362680196762,0.790694117546082,0.184257224202156,0.258619993925095,0.469267219305038,0.0228997003287077,0.0288118999451399,0.392578899860382,0.170847207307816,0.190307065844536,-0.572386205196381,0.673793911933899,0.117338135838509,0.880988121032715,0.270403295755386,0.311049491167068,0.823393285274506,0.172591403126717,0.184898272156715,0.354187816381454,0.0297880992293358,0.0492972992360592,0.42672461271286,0.0790492966771126,0.00416302168741822,-0.017077824100852,-0.0607884377241135,0.0125208077952266,0.0297361928969622,0.0170964542776346,86,7111,-60,162,87,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,16.7291557432346,49.2874971654266
"6847dd",0.333811014890671,-0.0994417071342468,-0.525408327579498,0.304751574993134,0.16547030210495,0.654244899749756,0.454046100378036,0.323708117008209,0.30710956454277,0.392040818929672,0.0264699999243021,0.251008808612823,0.213852301239967,0.27388921380043,0.525569081306458,-0.098144456744194,-0.496082007884979,0.0897970795631409,0.800686419010162,0.487040281295776,0.305882155895233,0.43569403886795,0.302619487047195,0.328876405954361,0.404143661260605,0.0190475005656481,0.0380959995090961,0.345801591873169,0.174851402640343,0.236346542835236,-0.496153891086578,0.533219516277313,0.0905083641409874,0.808569490909576,0.486372143030167,0.292431086301804,0.470647633075714,0.264843881130219,0.311721175909042,0.391990691423416,0.0190529003739357,0.0576081015169621,0.365161895751953,0.0810457989573479,0.00733183231204748,-0.0280379503965378,-0.0726949274539948,0.0226588547229767,0.0329059362411499,0.0271563660353422,87,6878.50634765625,-74,143,113,60,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,13.6458333267971,49.1125008594815
"6850dc",0.333880811929703,-0.147141665220261,-0.502015471458435,0.328213036060333,0.216371417045593,0.583943128585815,0.369979828596115,0.319017112255096,0.259764820337296,0.372968316078186,0.0344435013830662,0.268576413393021,0.21965479850769,0.204037025570869,0.583954811096191,-0.162681415677071,-0.480676293373108,0.0837310403585434,0.82221120595932,0.34684818983078,0.253512144088745,0.436580419540405,0.232298836112022,0.281129777431488,0.373706728219986,0.0227058995515108,0.0346486009657383,0.373002290725708,0.155177801847458,0.163757309317589,-0.495969414710999,0.576196014881134,0.0903370082378387,0.82230418920517,0.332408726215363,0.213795617222786,0.384160190820694,0.164955139160156,0.271832019090652,0.356123834848404,0.0227124001830816,0.0563888996839523,0.380830198526382,0.0737411975860596,0.00419652927666903,-0.0327485017478466,-0.139585316181183,0.0199668407440186,0.0293142348527908,0.0188246443867683,94,7063,-58,165,99,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.1041666612474,49.1125008630773
"6862ba",0.470664113759995,-0.107750535011292,-0.466792106628418,0.271548479795456,0.200022682547569,0.654394328594208,0.363683074712753,0.274140208959579,0.177553460001945,0.349082320928574,0.0317245982587337,0.352454394102097,0.194298595190048,0.277825862169266,0.583914279937744,-0.226973742246628,-0.494242191314697,0.231811553239822,0.783134818077087,0.820673763751984,0.694004356861115,1.12065660953522,0.163981154561043,0.485317230224609,0.903338670730591,0.0229247007519007,0.0459958016872406,0.4237419962883,0.163061797618866,0.174210578203201,-0.349534511566162,0.548856496810913,0.138704836368561,0.779271304607391,0.750158071517944,0.245364874601364,0.498438388109207,0.126667261123657,0.354642480611801,0.631063759326935,0.0170827992260456,0.0688925012946129,0.376102685928345,0.0634836032986641,0.00243543111719191,-0.00900981295853853,-0.042399812489748,0.00598872452974319,0.016238683834672,0.0105518605560064,88,7059,-56,165,86,31,38,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,16.1041666761339,49.187500864755
"6863cc",0.259863495826721,-0.266784816980362,-0.449300289154053,0.628906726837158,0.387297451496124,0.480820596218109,0.330889850854874,0.295812219381332,0.321955949068069,0.344549626111984,0.0414980985224247,0.237392097711563,0.217743903398514,0.361318945884705,0.474651008844376,-0.234990134835243,-0.472657293081284,0.29410246014595,0.683586597442627,0.578034341335297,0.482966095209122,0.825130760669708,0.21695140004158,0.355064392089844,0.645084321498871,0.0327311009168625,0.0595931001007557,0.345756709575653,0.199244692921638,0.372220247983932,-0.464812606573105,0.451043486595154,0.286366552114487,0.701337516307831,0.582163572311401,0.432454586029053,0.749138534069061,0.244814172387123,0.390727669000626,0.673771023750305,0.03074049949646,0.0693288967013359,0.341608494520187,0.105512700974941,0.00311903050169349,-0.0216515976935625,-0.0997095480561256,0.0115942973643541,0.021001186221838,0.0128824077546597,90,7138,-51,172,82,29,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,16.1875000099361,49.1125008642884
"6865ad",0.294929713010788,-0.180262506008148,-0.443343997001648,0.667016267776489,0.38414803147316,0.486518710851669,0.350589662790298,0.252176821231842,0.340959846973419,0.334129899740219,0.046340499073267,0.252898097038269,0.200207993388176,0.379322379827499,0.451312392950058,-0.202012360095978,-0.451221406459808,0.30159530043602,0.638730108737946,0.481912583112717,0.35214838385582,0.518146514892578,0.233886256814003,0.232456281781197,0.390990108251572,0.0424936003983021,0.0693162977695465,0.318468898534775,0.196268305182457,0.381227254867554,-0.431604206562042,0.447222203016281,0.28663894534111,0.693649291992188,0.610574305057526,0.349782586097717,0.603837013244629,0.269748240709305,0.295790404081345,0.490066736936569,0.0326924994587898,0.0693404972553253,0.331059813499451,0.100586302578449,0.00243108090944588,-0.0166533272713423,-0.101105011999607,0.0100223701447248,0.0199555084109306,0.00975609757006168,90,7297,-50,177,77,25,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,16.5625000108001,49.1625008660451
"6865cb",0.408348113298416,-0.120803311467171,-0.481490105390549,0.502333760261536,0.274768650531769,0.642589688301086,0.402875572443008,0.313611030578613,0.322237759828568,0.426171123981476,0.0339687988162041,0.303766697645187,0.17875300347805,0.283855974674225,0.498136401176453,-0.194773137569427,-0.474640399217606,0.221584737300873,0.736348092556,0.472785711288452,0.328431308269501,0.567894756793976,0.217469230294228,0.257805854082108,0.456704676151276,0.0297986995428801,0.0503095015883446,0.330070614814758,0.168963193893433,0.254036784172058,-0.502018511295319,0.599644601345062,0.186218470335007,0.853349328041077,0.638937294483185,0.458921313285828,0.963041603565216,0.20980329811573,0.3567875623703,0.712896585464478,0.0239240992814302,0.0492992997169495,0.384741812944412,0.0654468014836311,0.00381549634039402,-0.022413631901145,-0.103917747735977,0.0116565655916929,0.0235003884881735,0.0124721927568316,90,7277,-51,175,78,26,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.5625000101192,49.1375008652374
"6865da",0.333957493305206,-0.214374795556068,-0.425788402557373,0.734362661838531,0.451064586639404,0.541327774524689,0.59056431055069,0.42917189002037,0.367130815982819,0.435181885957718,0.0419640988111496,0.267599701881409,0.186491593718529,0.427558839321136,0.396566689014435,-0.225084468722343,-0.419860601425171,0.351293116807938,0.603402078151703,0.630748987197876,0.432639718055725,0.613140881061554,0.232083693146706,0.242020323872566,0.448551744222641,0.041992299258709,0.0732887014746666,0.294944912195206,0.193485394120216,0.400947391986847,-0.412054985761642,0.447215586900711,0.337719708681107,0.681601285934448,0.899479925632477,0.526201784610748,0.772018313407898,0.221573695540428,0.297802776098251,0.573875367641449,0.0341483987867832,0.0732240006327629,0.341986894607544,0.103411301970482,0.00402545044198632,-0.0198373012244701,-0.151382505893707,0.009573626331985,0.021602975204587,0,91,7347,-48,178,75,24,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,16.6041666755819,49.1375008670943
"6866ab",0.240285396575928,-0.10731316357851,-0.466769397258759,0.561988890171051,0.401476949453354,0.392702013254166,0.26956844329834,0.238698601722717,0.244434222579002,0.272741049528122,0.0493192002177238,0.252916306257248,0.239279702305794,0.365658700466156,0.423835396766663,-0.11190128326416,-0.470782786607742,0.277793765068054,0.642763197422028,0.464022189378738,0.356415420770645,0.596397697925568,0.216648608446121,0.275189697742462,0.475777328014374,0.0375800989568233,0.067340299487114,0.318337589502335,0.208036497235298,0.280800759792328,-0.462897390127182,0.537174880504608,0.241232067346573,0.763538181781769,0.66570907831192,0.453286051750183,0.839552104473114,0.157495602965355,0.392783641815186,0.725897073745728,0.0278829000890255,0.0669286027550697,0.379759788513184,0.0947509035468102,0.00304291117936373,-0.0141565091907978,-0.0867336615920067,0.0129807610064745,0.0209004450589418,0.0106114828959107,90,7311,-52,176,77,24,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16.7291569730978,49.187496248948
